context_id,title,text,word_count,char_count
5258-5208-7214,"Giá dịch vụ khám bệnh, chữa bệnh áp dụng tại 17 bệnh xá thuộc Bộ Quốc phòng quản lý","BỘ Y TẾ Phụ lục III GIÁ DỊCH VỤ KỸ THUẬT VÀ XÉT NGHIỆM ÁP DỤNG TẠI BỆNH XÁ HỌC VIỆN QUỐC PHÒNG (Ban hành kèm theo Quyết định số /QĐ-BYT ngày /8/2025 của Bộ Y tế) Đơn vị: đồng Mã tương Tên danh mục kỹ thuật theo STT Tên dịch vụ phê duyệt giá Mức giá Ghi chú đương Thông tư 23/2024/TT-BYT A Danh mục dịch vụ do Quỹ BHYT thanh toán 1 02.0314.0001 Siêu âm ổ bụng Siêu âm ổ bụng 58.600 2 02.0374.0001 Siêu âm phần mềm (một vị trí) Siêu âm phần mềm (một vị trí) 58.600 3 03.0070.0001 Siêu âm màng phổi Siêu âm màng phổi 58.600 4 18.0004.0001 Siêu âm hạch vùng cổ Siêu âm hạch vùng cổ 58.600 Siêu âm hệ tiết niệu (thận, tuyến Siêu âm hệ tiết niệu (thận, tuyến thượng 5 18.0016.0001 thượng thận, bàng quang, tiền liệt 58.600 thận, bàng quang, tiền liệt tuyến) tuyến) Siêu âm ổ bụng (gan mật, tụy, lách, Siêu âm ổ bụng (gan mật, tụy, lách, thận, 6 18.0015.0001 58.600 thận, bàng quang) bàng quang) 2 Mã tương Tên danh mục kỹ thuật theo STT Tên dịch vụ phê duyệt giá Mức giá Ghi chú đương Thông tư 23/2024/TT-BYT Siêu âm tử cung buồng trứng qua Siêu âm tử cung buồng trứng qua đường 7 18.0030.0001 58.600 đường bụng bụng 8 18.0018.0001 Siêu âm tử cung phần phụ Siêu âm tử cung phần phụ 58.600 9 18.0001.0001 Siêu âm tuyến giáp Siêu âm tuyến giáp 58.600 10 18.0054.0001 Siêu âm tuyến vú hai bên Siêu âm tuyến vú hai bên 58.600 11 01.0065.0071 Bóp bóng ambu qua mặt nạ Bóp bóng ambu qua mặt nạ 248.500 Cấp cứu ngừng tuần hoàn hô hấp Bao gồmcả bóng dùng nhiều 12 01.0158.0074 Cấp cứu ngừng tuần hoàn hô hấp cơ bản 532.500 cơ bản lần. Bao gồmcả bóng dùng nhiều 13 03.0113.0074 Cấp cứu ngừng tuần hoàn hô hấp Cấp cứu ngừng tuần hoàn hô hấp 532.500 lần. Chỉ áp dụng với người bệnh 14 03.1703.0075 Cắt chỉ khâu da Cắt chỉ khâu da 40.300 ngoại trú. Chỉ áp dụng với người bệnh 15 03.3826.0075 Thay băng, cắt chỉ vết mổ Thay băng, cắt chỉ vết mổ 40.300 ngoại trú. Chỉ áp dụng với người bệnh 16 15.0302.0075 Cắt chỉ sau phẫu thuật Cắt chỉ sau phẫu thuật 40.300 ngoại trú. 17 02.0363.0086 Hút ổ viêm/áp xe phần mềm Hút ổ viêm/áp xe phần mềm 126.700 3 Mã tương Tên danh mục kỹ thuật theo STT Tên dịch vụ phê duyệt giá Mức giá Ghi chú đương Thông tư 23/2024/TT-BYT 18 02.0244.0103 Đặt ống thông dạ dày Đặt ống thông dạ dày 101.800 19 03.0167.0103 Đặt ống thông dạ dày Đặt ống thông dạ dày 101.800 20 01.0218.0159 Rửa dạ dày cấp cứu Rửa dạ dày cấp cứu 152.000 Chỉ áp dụng với người bệnh 21 03.4246.0198 Tháo bột các loại Tháo bột các loại 61.400 ngoại trú. Áp dụng đối với bệnh Pemphigus hoặc Pemphigoid hoặc ly thượng bì bọng nước Thay băng điều trị vết thương mạn bẩm sinh hoặc vết loét bàn 22 11.0116.0199 Thay băng điều trị vết thương mạn tính 279.500 tính chân do đái tháo đường hoặc vết loét, hoại tử ở bệnh nhân phong hoặc vết loét, hoại tử do tỳ đè. Chỉ áp dụng với người bệnh ngoại trú. Đối với người bệnh 23 03.3911.0200 Thay băng, cắt chỉ Thay băng, cắt chỉ [chiều dài ≤ 15cm] 64.300 nội trú theo quy định của Bộ Y tế. Chỉ áp dụng với người bệnh Thay băng, cắt chỉ vết mổ [chiều dài ≤ ngoại trú. Đối với người bệnh 24 03.3826.0200 Thay băng, cắt chỉ vết mổ 64.300 15cm] nội trú theo quy định của Bộ Y tế.",629,3090
4309-9789-2410,"Giá dịch vụ khám bệnh, chữa bệnh áp dụng tại Bệnh viện Quân y 6/Cục Hậu cần – Kỹ thuật/Quân khu 2","BỘ Y TẾ Phụ lục III GIÁ DỊCH VỤ KỸ THUẬT VÀ XÉT NGHIỆM (Ban hành kèm theo Quyết định số /QĐ-BYT ngày /12 /2024 của Bộ Y tế) Đơn vị: đồng Mã tương Tên danh mục kỹ thuật theo STT Tên dịch vụ phê duyệt giá Mức giá Ghi chú đương Thông tư 23/2024/TT-BYT A Danh mục dịch vụ do Quỹ BHYT thanh toán 1 01.0092.0001 Siêu âm màng phổi cấp cứu Siêu âm màng phổi cấp cứu 58.600 2 02.0373.0001 Siêu âm khớp (một vị trí) Siêu âm khớp (một vị trí) 58.600 3 02.0063.0001 Siêu âm màng phổi cấp cứu Siêu âm màng phổi cấp cứu 58.600 4 02.0314.0001 Siêu âm ổ bụng Siêu âm ổ bụng 58.600 5 02.0374.0001 Siêu âm phần mềm (một vị trí) Siêu âm phần mềm (một vị trí) 58.600 6 18.0013.0001 Siêu âm các khối u phổi ngoại vi Siêu âm các khối u phổi ngoại vi 58.600 7 18.0002.0001 Siêu âm các tuyến nước bọt Siêu âm các tuyến nước bọt 58.600 8 18.0003.0001 Siêu âm cơ phần mềm vùng cổ mặt Siêu âm cơ phần mềm vùng cổ mặt 58.600 9 18.0004.0001 Siêu âm hạch vùng cổ Siêu âm hạch vùng cổ 58.600 Siêu âm hệ tiết niệu (thận, tuyến Siêu âm hệ tiết niệu (thận, tuyến 10 18.0016.0001 thượng thận, bàng quang, tiền liệt thượng thận, bàng quang, tiền liệt 58.600 tuyến) tuyến) 4 Mã tương Tên danh mục kỹ thuật theo STT Tên dịch vụ phê duyệt giá Mức giá Ghi chú đương Thông tư 23/2024/TT-BYT 11 18.0006.0001 Siêu âm hốc mắt Siêu âm hốc mắt 58.600 Siêu âm khớp (gối, háng, khuỷu, cổ Siêu âm khớp (gối, háng, khuỷu, cổ 12 18.0043.0001 58.600 tay….) tay….) 13 18.0011.0001 Siêu âm màng phổi Siêu âm màng phổi 58.600 14 18.0008.0001 Siêu âm nhãn cầu Siêu âm nhãn cầu 58.600 Siêu âm ống tiêu hóa (dạ dày, ruột Siêuâmốngtiêuhóa(dạdày,ruộtnon, 15 18.0019.0001 58.600 non, đại tràng) đại tràng) Siêu âm phần mềm (da, tổ chức dưới Siêu âm phần mềm (da, tổ chức dưới 16 18.0044.0001 58.600 da, cơ….) da, cơ….) 17 18.0007.0001 Siêu âm qua thóp Siêu âm qua thóp 58.600 18 18.0020.0001 Siêu âm thai (thai, nhau thai, nước ối) Siêu âm thai (thai, nhau thai, nước ối) 58.600 19 18.0036.0001 Siêu âm thai nhi trong 3 tháng cuối Siêu âm thai nhi trong 3 tháng cuối 58.600 20 18.0034.0001 Siêu âm thai nhi trong 3 tháng đầu Siêu âm thai nhi trong 3 tháng đầu 58.600 21 18.0035.0001 Siêu âm thai nhi trong 3 tháng giữa Siêu âm thai nhi trong 3 tháng giữa 58.600 Siêu âm thành ngực (cơ, phần mềm Siêu âm thành ngực (cơ, phần mềm 22 18.0012.0001 58.600 thành ngực) thành ngực) Siêu âm tử cung buồng trứng qua Siêu âm tử cung buồng trứng qua 23 18.0030.0001 58.600 đường bụng đường bụng 24 18.0018.0001 Siêu âm tử cung phần phụ Siêu âm tử cung phần phụ 58.600",495,2495
4510-7167-6686,"Thông tư quy định về đơn thuốc và việc kê đơn thuốc hóa dược, sinh phẩm trong điều trị ngoại trú tại cơ sở khám bệnh, chữa bệnh","Điều 8. Kê đơn thuốc gây nghiện để giảm đau cho người bệnh ung thư Ngoài việc áp dụng các yêu cầu chung tại Điều 6 Thông tư này thì việc kê đơn thuốc gây nghiện để giảm đau cho người bệnh ung thư phải đáp ứng các yêu cầu sau: 1. Cơ sở khám bệnh, chữa bệnh khi chẩn đoán xác định người bệnh ung thư thì làm hồ sơ bệnh án điều trị ngoại trú cho người bệnh. Người kê đơn hướng dẫn người bệnh hoặc người đại diện của người bệnh viết cam kết về sử dụng thuốc gây nghiện theo quy định tại khoản 3 Điều 7 Thông tư này. Mỗi lần kê đơn thuốc tối đa ba mươi (30) ngày, phải ghi cụ thể ba (03) đợt điều trị liên tiếp trên một (01) đơn, mỗi đợt không vượt quá mười (10) ngày (ghi rõ ngày bắt đầu và kết thúc của đợt điều trị). 2. Trường hợp kê đơn thuốc gây nghiện để giảm đau cho người bệnh ung thư nằm tại nhà không thể đến khám tại cơ sở khám bệnh, chữa bệnh: a) Việc kê đơn thuốc gây nghiện phải do bác sỹ tại cơ sở khám bệnh, chữa bệnh có giường bệnh điều trị nội trú thực hiện. b) Người bệnh phải có xác nhận cần tiếp tục điều trị giảm đau bằng thuốc gây nghiện của Trạm trưởng trạm y tế xã, phường, đặc khu nơi người bệnh cư trú theo mẫu quy định tại Phụ lục V ban hành kèm theo Thông tư này (xác nhận có giá trị cho một lần kê đơn thuốc), kèm theo tóm tắt bệnh án theo mẫu bản tóm tắt hồ sơ bệnh án quy định tại Phụ lục số XXIX Thông tư số 32/2023/TT-BYT ngày 31 tháng 12 năm 2023 của Bộ Y tế quy định chi tiết một số điều của Luật khám bệnh, chữa bệnh. Trường hợp cơ sở khám bệnh, chữa bệnh cuối cùng điều trị kê đơn thuốc cho người bệnh thì không cần có tóm tắt bệnh án.",351,1568
7787-2025-3280,"Giá dịch vụ khám bệnh, chữa bệnh áp dụng tại Bệnh viện Quân y 354","Điều 2. Điều khoản thi hành 1. Quyết định này có hiệu lực thi hành từ ngày ký ban hành. 2. Không áp dụng giá dịch vụ khám bệnh, chữa bệnh bảo hiểm y tế tại Bệnh viện Quân y 354 ban hành kèm theo Thông tư số 22/2023/TT-BYT ngày 17 tháng 11 năm 2023 của Bộ trưởng Bộ Y tế quy định thống nhất giá dịch vụ khám bệnh, chữa bệnh bảo hiểm y tế giữa các bệnh viện cùng hạng trong toàn quốc và hướng dẫn áp dụng giá, thanh toán chi phí khám bệnh, chữa bệnh bảo hiểm y tế trong một số trường hợp và giá dịch vụ khám bệnh, chữa bệnh khác, áp dụng tại Bệnh viện Quân y 354 ban hành kèm theo Thông tư số 21/2023/TT-BYT ngày 17 tháng 11 năm 2023 của Bộ trưởng Bộ Y tế quy định khung giá dịch vụ khám bệnh, chữa bệnh của Nhà nước và hướng dẫn áp dụng giá, thanh toán chi phí khám bệnh, chữa bệnh trong một số trường hợp kể từ ngày Quyết định này có hiệu lực thi hành, trừ trường hợp quy định tại khoản 4 Điều này. 3. Việc hướng dẫn thanh toán chi phí khám bệnh, chữa bệnh bảo hiểm y tế thực hiện theo quy định của Bộ trưởng Bộ Y tế. 4. Đối với người bệnh đang điều trị tại cơ sở khám bệnh, chữa bệnh trước thời điểm Quyết định này có hiệu lực và ra viện hoặc kết thúc đợt điều trị ngoại trú sau thời điểm Quyết định này có hiệu lực: tiếp tục được áp dụng mức giá dịch vụ khám bệnh, chữa bệnh theo quy định của cấp có thẩm quyền trước thời điểm thực hiện mức giá theo quy định tại Quyết định này cho đến khi ra viện hoặc kết thúc đợt điều trị ngoại trú.",317,1437
8147-5394-4990,"trả lời kiến nghị của cử tri thành phố Cần Thơ sau Kỳ họp thứ 7, Quốc hội khóa XV","Bảo đảm đủ nhân lực, nguồn tài chính cho hoạt động của y tế cơ sở; xây dựng và ban hành các cơ chế, chính sách, chế độ để thu hút bác sỹ về làm việc tại tuyến y tế cơ sở; đảm bảo chất lượng khám chữa bệnh theo phân tuyến kỹ thuật. Bộ Y tế đã triển khai các chương trình luân phiên có thời hạn đối với người hành nghề tại các cơ sở khám bệnh, chữa bệnh đề hỗ trợ kỹ thuật và nâng cao năng lực cho y tế cơ sở; cử cán bộ chuyên môn luân phiên từ bệnh viện 2 tuyến Trung ương, bệnh viện tuyến cuối về hỗ trợ các trạm y tế xã, phường, thị trấn; tăng cường đào tạo, chuyển giao kỹ thuật, nâng cao năng lực chuyên môn y tế xã, phường... Chú trọng công tác đào tạo và phát triển nguồn nhân lực y tế.",157,691
5144-4289-3938,"công bố Danh mục thuốc, nguyên liệu làm thuốc có giấy đăng ký lưu hành được tiếp tục sử dụng theo quy định tại khoản 1 Điều 3 Nghị quyết số 80/2023/QH15 ngày 09/01/2023 của Quốc hội (Đợt 17)","Điều 3. Trường hợp thuốc, nguyên liệu làm thuốc đã thực hiện thay đổi, bổ sung trong quá trình lưu hành hoặc có đính chính, sửa đổi thông tin liên quan đến giấy đăng ký lưu hành đã được cấp, doanh nghiệp xuất trình văn bản phê duyệt hoặc xác nhận của Cục Quản lý Dược với các cơ quan, đơn vị liên quan để thực hiện các thủ tục theo quy định pháp luật.",75,351
4257-8355-9504,Đăng tải dự thảo văn bản quy phạm pháp luật trên Cổng Thông tin điện tử Chính phủ và Cổng Thông tin điện tử Bộ Y tế (Thông tư công tác xã hội),"Nội dung dự thảo Thông tư hướng dẫn công tác xã hội trong cơ sở khám bệnh, chữa bệnh đã bổ sung những nội dung được quy định tại Nghị định số 110/2024/NĐ-CP ngày 30/08/2024 của Chính phủ về công tác xã hội. Thực hiện Luật ban hành văn bản quy phạm pháp luật, để hoàn thiện dự thảo Thông tư, Cục Quản lý Khám, chữa bệnh kính đề nghị Quý đơn vị đăng tải toàn văn dự thảo “Thông tư hướng dẫn công tác xã hội trong cơ sở khám bệnh, chữa bệnh” (sửa đổi Thông tư số 43/2015/TT-BYT ngày 26/11/2015 của Bộ Y tế quy định về nhiệm vụ và hình thức tổ chức thực hiện nhiệm vụ công tác xã hội của bệnh viện) lên Cổng Thông tin điện tử Chính phủ và Cổng Thông tin điện tử Bộ Y tế để lấy ý kiến góp ý rộng rãi của các cơ quan, tổ chức, cá nhân theo đúng quy định (Dự thảo Thông tư kèm theo).",170,776
4113-3527-9618,"trả lời kiến nghị của cử tri tỉnh Hà Nội trước Kỳ họp thứ 7, Quốc hội khóa XV","2. Cử tri tiếp tục phản ánh chất lượng khám chữa bệnh ở tuyến y tế cơ sở chưa đảm bảo nên dẫn đến tình trạng quá tải ở các bệnh viện tuyến trung ương. Đề nghị Chính phủ chỉ đạo Bộ Y tế tăng cường đầu tư trang thiết bị, đội ngũ cán bộ y tế để nâng cao chất lượng khám chữa bệnh đối với tuyến y tế cơ sở, khắc phục tình trạng trên. Công tác đầu tư nâng cấp trang thiết bị y tế cho bệnh viện tuyến dưới, trước hết thuộc trách nhiệm của chính quyền địa phương theo các chính sách của Đảng, Nhà nước và hướng dẫn của Bộ Y tế. Bộ Y tế đã tham mưu trình Thủ tướng Chính phủ ban hành Quyết định số 2348/QĐ-TTg ngày 05/12/2016 phê duyệt Đề án Xây dựng và phát triển mạng lưới y tế cơ sở trong tình hình mới, trong đó đã quy định: Ủy ban nhân dân các tỉnh, thành phố trực thuộc Trung ương bố trí ngân sách địa phương (cả chỉ đầu tư và chỉ sự nghiệp) cho Đề án, ưu tiên phân bổ kinh phí từ Chương trình mục tiêu quốc gia xây dựng nông thôn mới, Chương trình mục tiêu quốc gia giảm nghèo bền vững.",218,985
9903-8761-2231,xử lý thông tin báo chí,"3. Báo cáo nhanh kết quả xử lý vụ việc nêu trên về Bộ Y tế (Cục QLKCB) trước ngày 07/10/2022 để tổng hợp, báo cáo Lãnh đạo Bộ./.",29,128
8463-7123-8921,"Thông tư quy định đặc điểm kinh tế - kỹ thuật đối với sữa và thực phẩm chức năng dành cho trẻ em dưới 06 tuổi thuộc diện bình ổn giá, kê khai giá.",Điều 4. Hiệu lực thi hành 1. Thông tư này có hiệu lực thi hành kể từ ngày 01 tháng 01 năm 2025 . 2. Thông tư số 30/2013/TT-BVT ngày 04 tháng 10 năm 2013 của Bộ Y tế ban hành Danh mục sữa dành cho trẻ em dưới 06 tuổi thuộc hàng hoá thực hiện bình ổn giá và Thông tư số 22/2018/TT-BYT ngày 12 tháng 9 năm 2018 của Bộ Y tế quy định Danh mục thực phẩm chức năng dành cho trẻ em dưới 06 tuổi thuộc diện kê khai giá hết hiệu lực kể từ ngày Thông tư này có hiệu lực.,106,459
